mode: set
claude-squad/main.go:28.55,45.18 6 0
claude-squad/config/state.go:329.23,332.3 2 0
claude-squad/config/state.go:334.2,339.16 4 0
claude-squad/config/state.go:339.16,341.3 1 0
claude-squad/config/state.go:342.2,342.13 1 0
claude-squad/config/state.go:342.13,344.3 1 0
claude-squad/config/state.go:345.2,348.37 2 0
claude-squad/config/state.go:353.50,355.16 2 0
claude-squad/config/state.go:355.16,357.3 1 0
claude-squad/config/state.go:359.2,359.53 1 0
claude-squad/config/state.go:359.53,361.3 1 0
claude-squad/config/state.go:363.2,365.16 3 0
claude-squad/config/state.go:365.16,367.3 1 0
claude-squad/config/state.go:370.2,371.58 2 0
claude-squad/config/state.go:371.58,373.3 1 0
claude-squad/config/state.go:376.2,376.54 1 0
claude-squad/config/state.go:376.54,380.3 2 0
claude-squad/config/state.go:382.2,382.12 1 0
claude-squad/config/state.go:388.68,391.2 2 0
claude-squad/config/state.go:394.48,396.41 1 0
claude-squad/config/state.go:396.41,399.3 1 0
claude-squad/config/state.go:400.2,400.24 1 0
claude-squad/config/state.go:404.44,407.2 2 0
claude-squad/config/state.go:412.45,414.2 1 0
claude-squad/config/state.go:417.55,420.2 2 0
claude-squad/config/state.go:423.38,425.2 1 0
claude-squad/config/state.go:428.31,429.23 1 0
claude-squad/config/state.go:429.23,431.3 1 0
claude-squad/config/state.go:432.2,432.12 1 0
claude-squad/config/state.go:438.38,440.41 1 0
claude-squad/config/state.go:440.41,442.3 1 0
claude-squad/config/state.go:443.2,443.13 1 0
claude-squad/config/state.go:447.54,450.2 2 0
claude-squad/config/state.go:453.75,454.34 1 0
claude-squad/config/state.go:454.34,456.3 1 0
claude-squad/config/state.go:457.2,458.21 2 0
claude-squad/config/state.go:462.59,463.34 1 0
claude-squad/config/state.go:463.34,465.3 1 0
claude-squad/config/state.go:466.2,467.13 2 0
claude-squad/config/state.go:467.13,469.3 1 0
claude-squad/config/state.go:470.2,470.17 1 0
claude-squad/config/state.go:474.68,478.2 3 0
claude-squad/config/state.go:481.49,483.2 1 0
claude-squad/config/state.go:486.51,489.2 2 0
claude-squad/config/state.go:492.40,494.2 1 0
claude-squad/session/health.go:16.70,20.2 1 1
claude-squad/session/health.go:33.80,35.16 2 0
claude-squad/session/health.go:35.16,37.3 1 0
claude-squad/session/health.go:39.2,41.37 2 0
claude-squad/session/health.go:41.37,46.24 3 0
claude-squad/session/health.go:46.24,49.32 2 0
claude-squad/session/health.go:49.32,50.31 1 0
claude-squad/session/health.go:50.31,52.6 1 0
claude-squad/session/health.go:52.11,54.6 1 0
claude-squad/session/health.go:59.2,59.21 1 0
claude-squad/session/health.go:63.89,72.23 2 0
claude-squad/session/health.go:72.23,75.3 2 0
claude-squad/session/health.go:78.2,78.24 1 0
claude-squad/session/health.go:78.24,79.28 1 0
claude-squad/session/health.go:79.28,85.48 4 0
claude-squad/session/health.go:85.48,89.5 3 0
claude-squad/session/health.go:89.10,93.29 3 0
claude-squad/session/health.go:93.29,95.6 1 0
claude-squad/session/health.go:95.11,97.6 1 0
claude-squad/session/health.go:99.9,101.4 1 0
claude-squad/session/health.go:105.2,105.55 1 0
claude-squad/session/health.go:105.55,107.25 2 0
claude-squad/session/health.go:107.25,108.59 1 0
claude-squad/session/health.go:108.59,112.5 3 0
claude-squad/session/health.go:112.10,114.5 1 0
claude-squad/session/health.go:118.2,118.15 1 0
claude-squad/session/health.go:122.65,124.16 2 0
claude-squad/session/health.go:124.16,126.3 1 0
claude-squad/session/health.go:128.2,131.33 3 0
claude-squad/session/health.go:131.33,132.52 1 0
claude-squad/session/health.go:132.52,133.30 1 0
claude-squad/session/health.go:133.30,135.5 1 0
claude-squad/session/health.go:135.10,137.5 1 0
claude-squad/session/health.go:141.2,144.43 2 0
claude-squad/session/health.go:144.43,146.17 2 0
claude-squad/session/health.go:146.17,148.4 1 0
claude-squad/session/health.go:150.3,150.60 1 0
claude-squad/session/health.go:150.60,152.4 1 0
claude-squad/session/health.go:155.2,155.12 1 0
claude-squad/session/health.go:159.103,165.6 4 1
claude-squad/session/health.go:165.6,166.10 1 1
claude-squad/session/health.go:167.19,168.55 1 0
claude-squad/session/health.go:168.55,170.5 1 0
claude-squad/session/health.go:171.19,173.10 2 1
claude-squad/session/instance.go:80.50,100.26 2 0
claude-squad/session/instance.go:100.26,108.3 1 0
claude-squad/session/instance.go:111.2,111.24 1 0
claude-squad/session/instance.go:111.24,117.3 1 0
claude-squad/session/instance.go:119.2,119.13 1 0
claude-squad/session/instance.go:123.61,157.55 3 0
claude-squad/session/instance.go:157.55,159.58 2 0
claude-squad/session/instance.go:159.58,163.4 2 0
claude-squad/session/instance.go:166.2,166.23 1 0
claude-squad/session/instance.go:166.23,169.3 2 0
claude-squad/session/instance.go:169.8,170.47 1 0
claude-squad/session/instance.go:170.47,172.4 1 0
claude-squad/session/instance.go:175.2,175.22 1 0
claude-squad/session/instance.go:201.59,206.16 3 1
claude-squad/session/instance.go:206.16,208.3 1 0
claude-squad/session/instance.go:210.2,225.8 1 1
claude-squad/session/instance.go:228.47,229.16 1 0
claude-squad/session/instance.go:229.16,231.3 1 0
claude-squad/session/instance.go:232.2,232.24 1 0
claude-squad/session/instance.go:232.24,234.3 1 0
claude-squad/session/instance.go:235.2,235.26 1 0
claude-squad/session/instance.go:235.26,237.3 1 0
claude-squad/session/instance.go:238.2,238.41 1 0
claude-squad/session/instance.go:241.45,243.2 1 0
claude-squad/session/instance.go:246.53,247.19 1 1
claude-squad/session/instance.go:247.19,249.3 1 0
claude-squad/session/instance.go:251.2,252.26 2 1
claude-squad/session/instance.go:252.26,255.3 1 0
claude-squad/session/instance.go:255.8,258.3 1 1
claude-squad/session/instance.go:259.2,261.20 2 1
claude-squad/session/instance.go:261.20,263.17 2 1
claude-squad/session/instance.go:263.17,265.4 1 0
claude-squad/session/instance.go:266.3,267.24 2 1
claude-squad/session/instance.go:271.2,272.15 2 1
claude-squad/session/instance.go:272.15,273.22 1 1
claude-squad/session/instance.go:273.22,274.49 1 1
claude-squad/session/instance.go:274.49,276.5 1 0
claude-squad/session/instance.go:277.9,279.4 1 0
claude-squad/session/instance.go:282.2,282.21 1 1
claude-squad/session/instance.go:282.21,285.27 2 0
claude-squad/session/instance.go:285.27,287.4 1 0
claude-squad/session/instance.go:288.3,288.65 1 0
claude-squad/session/instance.go:288.65,291.4 2 0
claude-squad/session/instance.go:292.8,294.47 1 1
claude-squad/session/instance.go:294.47,297.4 2 0
claude-squad/session/instance.go:300.3,304.25 3 1
claude-squad/session/instance.go:304.25,306.37 1 0
claude-squad/session/instance.go:306.37,308.5 1 0
claude-squad/session/instance.go:308.10,310.5 1 0
claude-squad/session/instance.go:313.4,313.56 1 0
claude-squad/session/instance.go:313.56,316.5 2 0
claude-squad/session/instance.go:320.3,320.56 1 1
claude-squad/session/instance.go:320.56,322.64 1 1
claude-squad/session/instance.go:322.64,324.5 1 0
claude-squad/session/instance.go:325.4,326.19 2 1
claude-squad/session/instance.go:330.2,332.12 2 0
claude-squad/session/instance.go:336.33,337.16 1 1
claude-squad/session/instance.go:337.16,340.3 1 1
claude-squad/session/instance.go:342.2,346.26 2 0
claude-squad/session/instance.go:346.26,347.47 1 0
claude-squad/session/instance.go:347.47,349.4 1 0
claude-squad/session/instance.go:353.2,353.26 1 0
claude-squad/session/instance.go:353.26,354.49 1 0
claude-squad/session/instance.go:354.49,356.4 1 0
claude-squad/session/instance.go:359.2,359.30 1 0
claude-squad/session/instance.go:363.54,364.20 1 0
claude-squad/session/instance.go:364.20,366.3 1 0
claude-squad/session/instance.go:367.2,367.20 1 0
claude-squad/session/instance.go:367.20,369.3 1 0
claude-squad/session/instance.go:371.2,372.27 2 0
claude-squad/session/instance.go:372.27,374.3 1 0
claude-squad/session/instance.go:375.2,375.33 1 0
claude-squad/session/instance.go:378.46,379.38 1 0
claude-squad/session/instance.go:379.38,381.3 1 0
claude-squad/session/instance.go:384.2,384.20 1 0
claude-squad/session/instance.go:384.20,386.3 1 0
claude-squad/session/instance.go:388.2,388.43 1 0
claude-squad/session/instance.go:391.64,392.38 1 0
claude-squad/session/instance.go:392.38,394.3 1 0
claude-squad/session/instance.go:397.2,397.20 1 0
claude-squad/session/instance.go:397.20,399.3 1 0
claude-squad/session/instance.go:401.2,401.35 1 0
claude-squad/session/instance.go:405.31,406.30 1 0
claude-squad/session/instance.go:406.30,408.3 1 0
claude-squad/session/instance.go:409.2,409.49 1 0
claude-squad/session/instance.go:409.49,411.3 1 0
claude-squad/session/instance.go:414.52,415.16 1 0
claude-squad/session/instance.go:415.16,417.3 1 0
claude-squad/session/instance.go:418.2,418.31 1 0
claude-squad/session/instance.go:421.60,422.38 1 0
claude-squad/session/instance.go:422.38,425.3 1 0
claude-squad/session/instance.go:426.2,426.53 1 0
claude-squad/session/instance.go:430.63,431.16 1 0
claude-squad/session/instance.go:431.16,433.3 1 0
claude-squad/session/instance.go:434.2,434.27 1 0
claude-squad/session/instance.go:437.35,439.2 1 0
claude-squad/session/instance.go:443.49,444.15 1 0
claude-squad/session/instance.go:444.15,446.3 1 0
claude-squad/session/instance.go:447.2,448.12 2 0
claude-squad/session/instance.go:451.34,453.2 1 1
claude-squad/session/instance.go:456.37,457.62 1 0
claude-squad/session/instance.go:457.62,459.3 1 0
claude-squad/session/instance.go:460.2,460.41 1 0
claude-squad/session/instance.go:464.34,465.16 1 0
claude-squad/session/instance.go:465.16,467.3 1 0
claude-squad/session/instance.go:468.2,468.24 1 0
claude-squad/session/instance.go:468.24,470.3 1 0
claude-squad/session/instance.go:472.2,475.55 2 0
claude-squad/session/instance.go:475.55,478.3 2 0
claude-squad/session/instance.go:478.8,478.18 1 0
claude-squad/session/instance.go:478.18,481.64 2 0
claude-squad/session/instance.go:481.64,486.4 3 0
claude-squad/session/instance.go:490.2,490.53 1 0
claude-squad/session/instance.go:490.53,494.3 2 0
claude-squad/session/instance.go:497.2,497.68 1 0
claude-squad/session/instance.go:497.68,499.48 1 0
claude-squad/session/instance.go:499.48,503.4 3 0
claude-squad/session/instance.go:506.3,506.47 1 0
claude-squad/session/instance.go:506.47,510.4 3 0
claude-squad/session/instance.go:513.2,513.46 1 0
claude-squad/session/instance.go:513.46,516.3 2 0
claude-squad/session/instance.go:518.2,520.12 3 0
claude-squad/session/instance.go:524.35,525.16 1 0
claude-squad/session/instance.go:525.16,527.3 1 0
claude-squad/session/instance.go:528.2,528.24 1 0
claude-squad/session/instance.go:528.24,530.3 1 0
claude-squad/session/instance.go:533.2,533.68 1 0
claude-squad/session/instance.go:533.68,536.3 2 0
claude-squad/session/instance.go:536.8,536.20 1 0
claude-squad/session/instance.go:536.20,538.3 1 0
claude-squad/session/instance.go:541.2,541.46 1 0
claude-squad/session/instance.go:541.46,544.3 2 0
claude-squad/session/instance.go:547.2,548.38 2 0
claude-squad/session/instance.go:548.38,550.72 1 0
claude-squad/session/instance.go:550.72,553.60 2 0
claude-squad/session/instance.go:553.60,556.65 2 0
claude-squad/session/instance.go:556.65,559.6 2 0
claude-squad/session/instance.go:560.5,560.62 1 0
claude-squad/session/instance.go:563.8,565.78 1 0
claude-squad/session/instance.go:565.78,568.64 2 0
claude-squad/session/instance.go:568.64,571.5 2 0
claude-squad/session/instance.go:572.4,572.61 1 0
claude-squad/session/instance.go:576.2,577.12 2 0
claude-squad/session/instance.go:581.44,582.16 1 0
claude-squad/session/instance.go:582.16,585.3 2 0
claude-squad/session/instance.go:587.2,587.24 1 0
claude-squad/session/instance.go:587.24,590.3 1 0
claude-squad/session/instance.go:593.2,593.26 1 0
claude-squad/session/instance.go:593.26,596.3 2 0
claude-squad/session/instance.go:598.2,599.57 2 0
claude-squad/session/instance.go:599.57,605.3 4 0
claude-squad/session/instance.go:607.2,608.24 2 0
claude-squad/session/instance.go:608.24,609.71 1 0
claude-squad/session/instance.go:609.71,613.4 2 0
claude-squad/session/instance.go:614.3,614.65 1 0
claude-squad/session/instance.go:617.2,618.12 2 0
claude-squad/session/instance.go:622.50,624.2 1 0
claude-squad/session/instance.go:627.52,628.16 1 0
claude-squad/session/instance.go:628.16,630.3 1 0
claude-squad/session/instance.go:631.2,631.26 1 0
claude-squad/session/instance.go:631.26,633.3 1 0
claude-squad/session/instance.go:634.2,634.55 1 0
claude-squad/session/instance.go:634.55,636.3 1 0
claude-squad/session/instance.go:639.2,640.49 2 0
claude-squad/session/instance.go:640.49,642.3 1 0
claude-squad/session/instance.go:644.2,644.12 1 0
claude-squad/session/instance.go:648.57,649.38 1 0
claude-squad/session/instance.go:649.38,651.3 1 0
claude-squad/session/instance.go:654.2,654.20 1 0
claude-squad/session/instance.go:654.20,656.3 1 0
claude-squad/session/instance.go:658.2,658.62 1 0
claude-squad/session/instance.go:662.62,665.2 2 0
claude-squad/session/instance.go:668.62,671.2 2 0
claude-squad/session/instance.go:674.48,675.38 1 0
claude-squad/session/instance.go:675.38,677.3 1 0
claude-squad/session/instance.go:678.2,678.37 1 0
claude-squad/session/storage.go:58.65,62.2 1 0
claude-squad/session/storage.go:66.62,69.16 2 0
claude-squad/session/storage.go:69.16,73.3 2 0
claude-squad/session/storage.go:76.2,77.37 2 0
claude-squad/session/storage.go:77.37,78.25 1 0
claude-squad/session/storage.go:78.25,80.4 1 0
claude-squad/session/storage.go:84.2,85.45 2 0
claude-squad/session/storage.go:85.45,87.61 1 0
claude-squad/session/storage.go:87.61,89.4 1 0
claude-squad/session/storage.go:93.2,96.37 2 0
claude-squad/session/storage.go:96.37,97.25 1 0
claude-squad/session/storage.go:97.25,99.4 1 0
claude-squad/session/storage.go:103.2,103.47 1 0
claude-squad/session/storage.go:103.47,104.25 1 0
claude-squad/session/storage.go:104.25,107.4 2 0
claude-squad/session/storage.go:111.2,112.43 2 0
claude-squad/session/storage.go:112.43,114.3 1 0
claude-squad/session/storage.go:117.2,118.16 2 0
claude-squad/session/storage.go:118.16,120.3 1 0
claude-squad/session/storage.go:122.2,122.40 1 0
claude-squad/session/storage.go:126.56,130.65 3 0
claude-squad/session/storage.go:130.65,132.3 1 0
claude-squad/session/storage.go:134.2,135.37 2 0
claude-squad/session/storage.go:135.37,137.17 2 0
claude-squad/session/storage.go:137.17,139.4 1 0
claude-squad/session/storage.go:140.3,140.26 1 0
claude-squad/session/storage.go:143.2,143.23 1 0
claude-squad/session/storage.go:147.54,149.16 2 0
claude-squad/session/storage.go:149.16,151.3 1 0
claude-squad/session/storage.go:153.2,155.37 3 0
claude-squad/session/storage.go:155.37,157.26 2 0
claude-squad/session/storage.go:157.26,159.4 1 0
claude-squad/session/storage.go:159.9,161.4 1 0
claude-squad/session/storage.go:164.2,164.12 1 0
claude-squad/session/storage.go:164.12,166.3 1 0
claude-squad/session/storage.go:168.2,168.38 1 0
claude-squad/session/storage.go:172.60,174.16 2 0
claude-squad/session/storage.go:174.16,176.3 1 0
claude-squad/session/storage.go:178.2,180.37 3 0
claude-squad/session/storage.go:180.37,182.39 2 0
claude-squad/session/storage.go:182.39,185.9 3 0
claude-squad/session/storage.go:189.2,189.12 1 0
claude-squad/session/storage.go:189.12,191.3 1 0
claude-squad/session/storage.go:193.2,193.35 1 0
claude-squad/session/storage.go:197.46,199.2 1 0
claude-squad/session/storage.go:202.49,204.2 1 0
claude-squad/app/app.go:23.67,31.2 3 0
claude-squad/app/app.go:117.71,126.16 4 0
claude-squad/app/app.go:126.16,129.3 2 0
claude-squad/app/app.go:131.2,149.16 4 0
claude-squad/app/app.go:149.16,152.3 2 0
claude-squad/app/app.go:155.2,156.24 2 0
claude-squad/app/app.go:156.24,159.17 3 0
claude-squad/app/app.go:159.17,161.4 1 0
claude-squad/app/app.go:161.9,164.41 3 0
claude-squad/app/app.go:164.41,165.25 1 0
claude-squad/app/app.go:165.25,167.6 1 0
claude-squad/app/app.go:168.5,168.31 1 0
claude-squad/app/app.go:168.31,170.6 1 0
claude-squad/app/app.go:172.4,172.104 1 0
claude-squad/app/app.go:176.3,177.17 2 0
claude-squad/app/app.go:177.17,179.4 1 0
claude-squad/app/app.go:183.2,183.37 1 0
claude-squad/app/app.go:183.37,186.14 2 0
claude-squad/app/app.go:186.14,188.4 1 0
claude-squad/app/app.go:192.2,193.69 2 0
claude-squad/app/app.go:193.69,195.3 1 0
claude-squad/app/app.go:197.2,197.10 1 0
claude-squad/app/app.go:202.67,215.31 8 0
claude-squad/app/app.go:215.31,217.3 1 0
claude-squad/app/app.go:218.2,218.26 1 0
claude-squad/app/app.go:218.26,220.3 1 0
claude-squad/app/app.go:221.2,221.34 1 0
claude-squad/app/app.go:221.34,223.3 1 0
claude-squad/app/app.go:224.2,224.31 1 0
claude-squad/app/app.go:224.31,226.3 1 0
claude-squad/app/app.go:228.2,229.82 2 0
claude-squad/app/app.go:229.82,231.3 1 0
claude-squad/app/app.go:232.2,232.39 1 0
claude-squad/app/app.go:235.31,240.18 1 0
claude-squad/app/app.go:240.18,243.4 2 0
claude-squad/app/app.go:248.2,248.35 1 0
claude-squad/app/app.go:248.35,250.3 1 0
claude-squad/app/app.go:252.2,252.27 1 0
claude-squad/app/app.go:255.57,259.27 2 0
claude-squad/app/app.go:260.32,264.21 2 0
claude-squad/app/app.go:264.21,268.4 3 0
claude-squad/app/app.go:271.3,271.72 1 0
claude-squad/app/app.go:271.72,273.4 1 0
claude-squad/app/app.go:276.3,277.18 2 0
claude-squad/app/app.go:277.18,279.4 1 0
claude-squad/app/app.go:282.3,283.26 2 0
claude-squad/app/app.go:283.26,289.4 4 0
claude-squad/app/app.go:289.9,292.4 2 0
claude-squad/app/app.go:294.3,294.61 1 0
claude-squad/app/app.go:295.18,296.19 1 0
claude-squad/app/app.go:297.22,300.43 2 0
claude-squad/app/app.go:300.43,301.29 1 0
claude-squad/app/app.go:301.29,304.5 2 0
claude-squad/app/app.go:308.3,311.19 2 0
claude-squad/app/app.go:311.19,314.5 2 0
claude-squad/app/app.go:316.16,318.16 2 0
claude-squad/app/app.go:319.33,320.50 1 0
claude-squad/app/app.go:320.50,321.27 1 0
claude-squad/app/app.go:321.27,322.13 1 0
claude-squad/app/app.go:326.4,326.25 1 0
claude-squad/app/app.go:326.25,327.13 1 0
claude-squad/app/app.go:331.4,334.53 2 0
claude-squad/app/app.go:334.53,336.13 2 0
claude-squad/app/app.go:340.4,340.39 1 0
claude-squad/app/app.go:340.39,343.5 1 0
claude-squad/app/app.go:346.4,346.25 1 0
claude-squad/app/app.go:346.25,347.13 1 0
claude-squad/app/app.go:350.4,351.15 2 0
claude-squad/app/app.go:351.15,353.5 1 0
claude-squad/app/app.go:353.10,354.15 1 0
claude-squad/app/app.go:354.15,355.26 1 0
claude-squad/app/app.go:355.26,357.7 1 0
claude-squad/app/app.go:357.12,359.7 1 0
claude-squad/app/app.go:360.11,362.6 1 0
claude-squad/app/app.go:365.3,365.34 1 0
claude-squad/app/app.go:366.35,368.36 1 0
claude-squad/app/app.go:368.36,369.55 1 0
claude-squad/app/app.go:369.55,371.5 1 0
claude-squad/app/app.go:373.3,373.103 1 0
claude-squad/app/app.go:374.20,376.41 1 0
claude-squad/app/app.go:376.41,377.86 1 0
claude-squad/app/app.go:377.86,379.61 2 0
claude-squad/app/app.go:379.61,381.6 1 0
claude-squad/app/app.go:383.5,383.23 1 0
claude-squad/app/app.go:384.33,385.31 1 0
claude-squad/app/app.go:386.35,387.33 1 0
claude-squad/app/app.go:391.3,391.16 1 0
claude-squad/app/app.go:392.18,393.31 1 0
claude-squad/app/app.go:394.25,396.16 2 0
claude-squad/app/app.go:397.26,399.32 1 0
claude-squad/app/app.go:399.32,401.4 1 0
claude-squad/app/app.go:402.3,402.16 1 0
claude-squad/app/app.go:403.13,405.31 1 0
claude-squad/app/app.go:406.26,408.32 1 0
claude-squad/app/app.go:409.34,411.40 1 0
claude-squad/app/app.go:412.23,415.16 3 0
claude-squad/app/app.go:417.2,417.15 1 0
claude-squad/app/app.go:420.50,422.71 1 0
claude-squad/app/app.go:422.71,424.3 1 0
claude-squad/app/app.go:427.2,427.79 1 0
claude-squad/app/app.go:427.79,428.46 1 0
claude-squad/app/app.go:428.46,431.4 1 0
claude-squad/app/app.go:434.2,434.20 1 0
claude-squad/app/app.go:437.87,440.15 1 1
claude-squad/app/app.go:440.15,443.3 2 0
claude-squad/app/app.go:444.2,444.79 1 1
claude-squad/app/app.go:444.79,446.3 1 1
claude-squad/app/app.go:448.2,449.9 2 0
claude-squad/app/app.go:449.9,451.3 1 0
claude-squad/app/app.go:453.2,453.107 1 0
claude-squad/app/app.go:453.107,455.3 1 0
claude-squad/app/app.go:456.2,456.58 1 0
claude-squad/app/app.go:456.58,458.3 1 0
claude-squad/app/app.go:462.2,462.50 1 0
claude-squad/app/app.go:462.50,464.3 1 0
claude-squad/app/app.go:465.2,467.18 2 0
claude-squad/app/app.go:467.18,467.32 1 0
claude-squad/app/app.go:471.76,473.17 2 1
claude-squad/app/app.go:473.17,475.3 1 0
claude-squad/app/app.go:477.2,477.26 1 1
claude-squad/app/app.go:477.26,479.3 1 0
claude-squad/app/app.go:481.2,481.33 1 1
claude-squad/app/app.go:481.33,483.3 1 0
claude-squad/app/app.go:485.2,485.25 1 1
claude-squad/app/app.go:485.25,487.3 1 0
claude-squad/app/app.go:489.2,489.25 1 1
claude-squad/app/app.go:489.25,491.31 1 0
claude-squad/app/app.go:491.31,497.20 4 0
claude-squad/app/app.go:497.20,500.6 2 0
claude-squad/app/app.go:504.3,505.19 2 0
claude-squad/app/app.go:507.21,508.32 1 0
claude-squad/app/app.go:508.32,510.5 1 0
claude-squad/app/app.go:513.4,523.29 6 0
claude-squad/app/app.go:523.29,534.5 2 0
claude-squad/app/app.go:535.21,536.33 1 0
claude-squad/app/app.go:536.33,538.5 1 0
claude-squad/app/app.go:539.4,539.80 1 0
claude-squad/app/app.go:539.80,541.5 1 0
claude-squad/app/app.go:542.25,543.32 1 0
claude-squad/app/app.go:543.32,545.5 1 0
claude-squad/app/app.go:546.4,546.84 1 0
claude-squad/app/app.go:546.84,548.5 1 0
claude-squad/app/app.go:549.21,550.66 1 0
claude-squad/app/app.go:550.66,552.5 1 0
claude-squad/app/app.go:553.19,560.20 4 0
claude-squad/app/app.go:560.20,563.6 2 0
claude-squad/app/app.go:565.11,565.11 0 0
claude-squad/app/app.go:567.3,567.16 1 0
claude-squad/app/app.go:568.8,568.35 1 1
claude-squad/app/app.go:568.35,573.18 2 0
claude-squad/app/app.go:573.18,576.43 1 0
claude-squad/app/app.go:576.43,582.5 4 0
claude-squad/app/app.go:585.4,587.23 2 0
claude-squad/app/app.go:587.23,589.5 1 0
claude-squad/app/app.go:590.4,590.40 1 0
claude-squad/app/app.go:590.40,591.78 1 0
claude-squad/app/app.go:591.78,594.6 1 0
claude-squad/app/app.go:598.4,602.20 3 0
claude-squad/app/app.go:602.20,606.6 3 0
claude-squad/app/app.go:610.3,610.16 1 0
claude-squad/app/app.go:614.2,614.29 1 1
claude-squad/app/app.go:614.29,616.18 2 1
claude-squad/app/app.go:616.18,620.4 3 1
claude-squad/app/app.go:621.3,621.16 1 1
claude-squad/app/app.go:627.2,627.28 1 0
claude-squad/app/app.go:627.28,629.78 1 0
claude-squad/app/app.go:629.78,633.18 3 0
claude-squad/app/app.go:633.18,635.5 1 0
claude-squad/app/app.go:636.4,636.33 1 0
claude-squad/app/app.go:641.2,641.53 1 0
claude-squad/app/app.go:641.53,643.3 1 0
claude-squad/app/app.go:645.2,646.9 2 0
claude-squad/app/app.go:646.9,648.3 1 0
claude-squad/app/app.go:650.2,650.14 1 0
claude-squad/app/app.go:651.20,652.50 1 0
claude-squad/app/app.go:653.19,655.68 1 0
claude-squad/app/app.go:655.68,661.4 5 0
claude-squad/app/app.go:662.3,662.16 1 0
claude-squad/app/app.go:663.22,665.40 1 0
claude-squad/app/app.go:666.21,669.22 2 0
claude-squad/app/app.go:669.22,671.22 2 0
claude-squad/app/app.go:671.22,673.5 1 0
claude-squad/app/app.go:674.4,674.35 1 0
claude-squad/app/app.go:676.3,676.16 1 0
claude-squad/app/app.go:677.20,680.22 2 0
claude-squad/app/app.go:680.22,682.22 2 0
claude-squad/app/app.go:682.22,684.5 1 0
claude-squad/app/app.go:685.4,685.37 1 0
claude-squad/app/app.go:687.3,687.16 1 0
claude-squad/app/app.go:688.27,691.22 2 0
claude-squad/app/app.go:691.22,693.22 2 0
claude-squad/app/app.go:693.22,695.5 1 0
claude-squad/app/app.go:696.4,696.35 1 0
claude-squad/app/app.go:698.3,698.16 1 0
claude-squad/app/app.go:699.22,705.62 3 0
claude-squad/app/app.go:705.62,706.19 1 0
claude-squad/app/app.go:706.19,709.5 1 0
claude-squad/app/app.go:709.10,712.5 1 0
claude-squad/app/app.go:716.3,716.41 1 0
claude-squad/app/app.go:716.41,718.4 1 0
claude-squad/app/app.go:721.3,723.16 3 0
claude-squad/app/app.go:724.28,727.16 2 0
claude-squad/app/app.go:728.28,731.29 2 0
claude-squad/app/app.go:732.19,734.29 1 0
claude-squad/app/app.go:735.27,737.31 1 0
claude-squad/app/app.go:738.19,739.51 1 0
claude-squad/app/app.go:739.51,742.4 1 0
claude-squad/app/app.go:743.3,748.17 2 0
claude-squad/app/app.go:748.17,750.4 1 0
claude-squad/app/app.go:752.3,757.16 5 0
claude-squad/app/app.go:758.18,760.32 2 0
claude-squad/app/app.go:761.20,763.32 2 0
claude-squad/app/app.go:764.23,766.32 2 0
claude-squad/app/app.go:767.25,769.32 2 0
claude-squad/app/app.go:770.19,773.32 3 0
claude-squad/app/app.go:774.20,776.22 2 0
claude-squad/app/app.go:776.22,778.4 1 0
claude-squad/app/app.go:781.3,781.32 1 0
claude-squad/app/app.go:781.32,784.18 2 0
claude-squad/app/app.go:784.18,786.5 1 0
claude-squad/app/app.go:788.4,789.18 2 0
claude-squad/app/app.go:789.18,791.5 1 0
claude-squad/app/app.go:793.4,793.18 1 0
claude-squad/app/app.go:793.18,795.5 1 0
claude-squad/app/app.go:798.4,798.67 1 0
claude-squad/app/app.go:798.67,800.5 1 0
claude-squad/app/app.go:803.4,804.31 2 0
claude-squad/app/app.go:808.3,809.49 2 0
claude-squad/app/app.go:810.22,812.22 2 0
claude-squad/app/app.go:812.22,814.4 1 0
claude-squad/app/app.go:817.3,817.32 1 0
claude-squad/app/app.go:817.32,821.18 3 0
claude-squad/app/app.go:821.18,823.5 1 0
claude-squad/app/app.go:824.4,824.63 1 0
claude-squad/app/app.go:824.63,826.5 1 0
claude-squad/app/app.go:827.4,827.14 1 0
claude-squad/app/app.go:831.3,832.49 2 0
claude-squad/app/app.go:833.24,835.22 2 0
claude-squad/app/app.go:835.22,837.4 1 0
claude-squad/app/app.go:840.3,840.55 1 0
claude-squad/app/app.go:840.55,841.43 1 0
claude-squad/app/app.go:841.43,843.5 1 0
claude-squad/app/app.go:844.4,844.23 1 0
claude-squad/app/app.go:846.3,846.16 1 0
claude-squad/app/app.go:847.22,849.22 2 0
claude-squad/app/app.go:849.22,851.4 1 0
claude-squad/app/app.go:852.3,852.43 1 0
claude-squad/app/app.go:852.43,854.4 1 0
claude-squad/app/app.go:855.3,855.29 1 0
claude-squad/app/app.go:856.21,857.33 1 0
claude-squad/app/app.go:857.33,859.4 1 0
claude-squad/app/app.go:860.3,861.68 2 0
claude-squad/app/app.go:861.68,863.4 1 0
claude-squad/app/app.go:865.3,865.53 1 0
claude-squad/app/app.go:865.53,867.18 2 0
claude-squad/app/app.go:867.18,870.5 2 0
claude-squad/app/app.go:871.4,872.26 2 0
claude-squad/app/app.go:874.3,874.16 1 0
claude-squad/app/app.go:875.10,876.16 1 0
claude-squad/app/app.go:882.42,890.40 4 0
claude-squad/app/app.go:890.40,892.3 1 0
claude-squad/app/app.go:893.2,896.37 2 0
